width_um,frequency_THz,frequency_Hz,lambda_um,beta_rad_per_um,n_eff_from_beta
0.6,197.39837898089755,197398378980897.56,1.518717932476088,6.304185604285323,1.5237939450783844
0.6,197.41088283717048,197410882837170.47,1.5186217380288831,6.304668922723368,1.5238142453291155
0.6,197.4233866934434,197423386693443.4,1.5185255557666733,6.305152257316398,1.523834546912754
0.6,197.43589054971636,197435890549716.38,1.5184293856871438,6.305635608064762,1.523854849829132
0.6,197.4483944059893,197448394405989.28,1.5183332277879809,6.306118974968802,1.523875154078079
0.6,197.46089826226225,197460898262262.25,1.5182370820668696,6.306602358028874,1.5238954596594274
0.6,197.47340211853518,197473402118535.2,1.5181409485214972,6.3070857572453205,1.5239157665730072
0.6,197.4859059748081,197485905974808.1,1.518044827149551,6.307569172618488,1.5239360748186495
0.6,197.49840983108106,197498409831081.06,1.517948717948718,6.308052604148731,1.5239563843961856
0.6,197.510913687354,197510913687354.0,1.5178526209166878,6.308536051836389,1.5239766953054457
0.6,197.52341754362692,197523417543626.9,1.5177565360511494,6.309019515681814,1.523997007546262
0.6,197.53592139989988,197535921399899.88,1.5176604633497914,6.309502995685355,1.524017321118465
0.6,197.5484252561728,197548425256172.8,1.5175644028103048,6.309986491847354,1.5240376360218852
0.6,197.56092911244576,197560929112445.75,1.5174683544303802,6.310470004168166,1.5240579522563555
0.6,197.5734329687187,197573432968718.7,1.5173723182077086,6.310953532648122,1.524078269821703
0.6,197.58593682499162,197585936824991.62,1.5172762941399827,6.311437077285284,1.524098588717207
0.6,197.59844068126458,197598440681264.56,1.5171802822248943,6.3119206380725945,1.524118908940911
0.6,197.6109445375375,197610944537537.5,1.517084282460137,6.312404215002296,1.5241392304906896
0.6,197.62344839381046,197623448393810.47,1.5169882948434041,6.3128878080666375,1.5241595533644197
0.6,197.6359522500834,197635952250083.4,1.5168923193723902,6.313371417257856,1.5241798775599764
0.6,197.64845610635632,197648456106356.3,1.5167963560447908,6.313855042568203,1.5242002030752382
0.6,197.66095996262928,197660959962629.28,1.5167004048583,6.314338683989923,1.5242205299080815
0.6,197.6734638189022,197673463818902.22,1.5166044658106144,6.3148223415152565,1.5242408580563842
0.6,197.68596767517514,197685967675175.12,1.5165085388994313,6.315306015136449,1.5242611875180256
0.6,197.6984715314481,197698471531448.1,1.5164126241224465,6.31578970484575,1.5242815182908842
0.6,197.71097538772102,197710975387721.03,1.5163167214773592,6.316273410635399,1.5243018503728405
0.6,197.72347924399398,197723479243993.97,1.5162208309618672,6.316757132497644,1.524322183761774
0.6,197.7359831002669,197735983100266.9,1.516124952573669,6.317240870424728,1.5243425184555652
0.6,197.74848695653984,197748486956539.84,1.516029086310465,6.3177246244088945,1.5243628544520957
0.6,197.7609908128128,197760990812812.78,1.5159332321699548,6.318208394442391,1.5243831917492476
0.6,197.77349466908572,197773494669085.72,1.5158373901498392,6.318692180517459,1.5244035303449024
0.6,197.78599852535865,197785998525358.66,1.5157415602478193,6.319175982626348,1.5244238702369441
0.6,197.7985023816316,197798502381631.6,1.515645742461597,6.319659800761299,1.524444211423255
0.6,197.81100623790454,197811006237904.53,1.5155499367888752,6.320143634914556,1.5244645539017196
0.6,197.8235100941775,197823510094177.5,1.515454143227356,6.320627485078366,1.5244848976702217
0.6,197.83601395045042,197836013950450.4,1.5153583617747444,6.321111351244975,1.5245052427266483
0.6,197.84851780672335,197848517806723.34,1.5152625924287433,6.321595233406621,1.524525589068882
0.6,197.8610216629963,197861021662996.3,1.5151668351870577,6.322079131555558,1.5245459366948113
0.6,197.87352551926924,197873525519269.25,1.5150710900473936,6.322563045684025,1.5245662856023219
0.6,197.8860293755422,197886029375542.2,1.5149753570074562,6.323046975784267,1.5245866357893003
0.6,197.89853323181512,197898533231815.12,1.5148796360649526,6.323530921848529,1.5246069872536347
0.6,197.91103708808805,197911037088088.06,1.5147839272175894,6.324014883869056,1.5246273399932138
0.6,197.923540944361,197923540944361.0,1.5146882304630744,6.324498861838094,1.524647694005926
0.6,197.93604480063394,197936044800633.94,1.514592545799116,6.324982855747885,1.52466804928966
0.6,197.9485486569069,197948548656906.9,1.5144968732234225,6.325466865590678,1.5246884058423062
0.6,197.96105251317982,197961052513179.8,1.5144012127337043,6.325950891358714,1.5247087636617553
0.6,197.97355636945275,197973556369452.75,1.5143055643276704,6.326434933044236,1.524729122745897
0.6,197.9860602257257,197986060225725.72,1.5142099280030317,6.326918990639494,1.5247494830926236
0.6,197.99856408199864,197998564081998.62,1.5141143037574996,6.327403064136728,1.5247698446998268
0.6,198.01106793827157,198011067938271.56,1.5140186915887854,6.327887153528188,1.5247902075653998
0.6,198.02357179454452,198023571794544.53,1.5139230914946016,6.328371258806114,1.5248105716872342
0.6,198.03607565081745,198036075650817.44,1.5138275034726612,6.328855379962751,1.5248309370632243
0.6,198.0485795070904,198048579507090.4,1.513731927520677,6.329339516990347,1.5248513036912643
0.6,198.06108336336334,198061083363363.34,1.513636363636364,6.329823669881144,1.5248716715692485
0.6,198.07358721963627,198073587219636.28,1.5135408118174358,6.3303078386273866,1.524892040695072
0.6,198.08609107590922,198086091075909.22,1.5134452720616087,6.330792023221321,1.524912411066631
0.6,198.09859493218215,198098594932182.16,1.5133497443665975,6.331276223655189,1.5249327826818209
0.6,198.11109878845508,198111098788455.1,1.513254228730119,6.33176043992124,1.524953155538539
0.6,198.12360264472804,198123602644728.03,1.51315872514989,6.332244672011717,1.5249735296346827
0.6,198.13610650100097,198136106501000.97,1.5130632336236278,6.332728919918861,1.5249939049681491
0.6,198.14861035727392,198148610357273.94,1.5129677541490505,6.333213183636212,1.5250142815371475
0.6,198.16111421354685,198161114213546.84,1.512872286723877,6.333697463167046,1.5250346593422335
0.6,198.17361806981978,198173618069819.78,1.5127768313458265,6.334181758519104,1.525055038385037
0.6,198.18612192609274,198186121926092.75,1.5126813880126184,6.334666069700142,1.5250754186671909
0.6,198.19862578236567,198198625782365.66,1.5125859567219737,6.335150396717916,1.5250958001903276
0.6,198.21112963863862,198211129638638.62,1.5124905374716127,6.335634739580186,1.5251161829560802
0.6,198.22363349491155,198223633494911.56,1.512395130259257,6.33611909829471,1.5251365669660808
0.6,198.23613735118448,198236137351184.47,1.5122997350826295,6.336603472869248,1.5251569522219626
0.6,198.24864120745744,198248641207457.44,1.5122043519394515,6.337087863311557,1.5251773387253553
0.6,198.26114506373037,198261145063730.38,1.5121089808274473,6.337572269629394,1.525197726477891
0.6,198.2736489200033,198273648920003.28,1.5120136217443405,6.338056691830519,1.5252181154812006
0.6,198.28615277627625,198286152776276.25,1.511918274687855,6.338541129922691,1.5252385057369136
0.6,198.29865663254918,198298656632549.2,1.5118229396557161,6.339025583913663,1.525258897246659
0.6,198.31116048882214,198311160488822.12,1.5117276166456497,6.3395100538112,1.5252792900120684
0.6,198.32366434509507,198323664345095.06,1.5116323056553815,6.339994539623057,1.52529968403477
0.6,198.336168201368,198336168201368.0,1.5115370066826381,6.340479041356991,1.525320079316391
0.6,198.34867205764095,198348672057640.97,1.5114417197251468,6.3409635590207625,1.5253404758585611
0.6,198.36117591391388,198361175913913.88,1.5113464447806357,6.341448092622128,1.5253608736629074
0.6,198.3736797701868,198373679770186.8,1.511251181846833,6.341932642168849,1.5253812727310578
0.6,198.38618362645977,198386183626459.78,1.5111559309214673,6.3424172076686816,1.5254016730646391
0.6,198.3986874827327,198398687482732.7,1.5110606920022691,6.342901789129382,1.5254220746652778
0.6,198.41119133900565,198411191339005.66,1.5109654650869677,6.343386386558712,1.5254424775345998
0.6,198.42369519527858,198423695195278.6,1.510870250173294,6.343870999964426,1.5254628816742304
0.6,198.4361990515515,198436199051551.5,1.5107750472589798,6.344355629354285,1.5254832870857964
0.6,198.44870290782447,198448702907824.47,1.5106798563417556,6.3448402747360495,1.5255036937709217
0.6,198.4612067640974,198461206764097.4,1.510584677419355,6.345324936117472,1.52552410173123
0.6,198.47371062037035,198473710620370.34,1.5104895104895109,6.345809613506315,1.5255445109683472
0.6,198.48621447664328,198486214476643.28,1.5103943555499562,6.346294306910336,1.5255649214838958
0.6,198.4987183329162,198498718332916.22,1.5102992125984256,6.34677901633729,1.5255853332794989
0.6,198.51122218918917,198511222189189.16,1.5102040816326534,6.347263741794941,1.5256057463567803
0.6,198.5237260454621,198523726045462.1,1.5101089626503752,6.347748483291041,1.5256261607173613
0.6,198.53622990173506,198536229901735.06,1.5100138556493263,6.348233240833354,1.5256465763628648
0.6,198.54873375800798,198548733758007.97,1.509918760627244,6.348718014429636,1.525666993294913
0.6,198.5612376142809,198561237614280.9,1.5098236775818645,6.349202804087643,1.5256874115151253
0.6,198.57374147055387,198573741470553.88,1.5097286065109252,6.349687609815136,1.5257078310251238
0.6,198.5862453268268,198586245326826.8,1.509633547412165,6.350172431619871,1.5257282518265285
0.6,198.59874918309973,198598749183099.72,1.5095385002833221,6.350657269509609,1.52574867392096
0.6,198.61125303937268,198611253039372.7,1.5094434651221358,6.351142123492107,1.525769097310037
0.6,198.6237568956456,198623756895645.62,1.5093484419263457,6.351626993575122,1.525789521995379
0.6,198.63626075191854,198636260751918.53,1.509253430693693,6.352111879766414,1.5258099479786056
0.6,198.6487646081915,198648764608191.5,1.5091584314219175,6.352596782073743,1.5258303752613345
0.6,198.66126846446443,198661268464464.44,1.5090634441087616,6.353081700504861,1.5258508038451828
0.6,198.67377232073738,198673772320737.38,1.5089684687519669,6.353566635067533,1.5258712337317692
0.6,198.6862761770103,198686276177010.3,1.5088735053492766,6.354051585769511,1.5258916649227106
0.6,198.69878003328324,198698780033283.25,1.5087785538984333,6.3545365526185575,1.5259120974196234
0.6,198.7112838895562,198711283889556.2,1.5086836143971813,6.355021535622428,1.5259325312241239
0.6,198.72378774582913,198723787745829.12,1.5085886868432647,6.3555065347858735,1.5259529663371056
0.6,198.73629160210209,198736291602102.1,1.5084937712344282,6.355991550105418,1.5259734027574872
0.6,198.748795458375,198748795458375.0,1.5083988675684181,6.356476581576172,1.5259938404838487
0.6,198.76129931464794,198761299314647.94,1.5083039758429797,6.3569616291932505,1.52601427951477
0.6,198.7738031709209,198773803170920.9,1.5082090960558598,6.357446692951773,1.5260347198488338
0.6,198.78630702719383,198786307027193.84,1.508114228204806,6.35793177284685,1.5260551614846207
0.6,198.79881088346679,198798810883466.78,1.5080193722875654,6.358416868873601,1.5260756044207135
0.6,198.81131473973971,198811314739739.72,1.5079245283018872,6.358901981027137,1.5260960486556943
0.6,198.82381859601264,198823818596012.66,1.5078296962455195,6.359387109302574,1.5261164941881449
0.6,198.8363224522856,198836322452285.6,1.507734876116212,6.359872253695031,1.5261369410166497
0.6,198.84882630855853,198848826308558.53,1.5076400679117152,6.360357414199617,1.526157389139791
0.6,198.86133016483146,198861330164831.47,1.507545271629779,6.360842590811452,1.5261778385561529
0.6,198.87383402110441,198873834021104.4,1.5074504872681551,6.361327783525648,1.5261982892643196
0.6,198.88633787737734,198886337877377.34,1.5073557148245946,6.361812992337324,1.5262187412628752
0.6,198.8988417336503,198898841733650.3,1.5072609542968505,6.362298217241591,1.526239194550405
0.6,198.91134558992323,198911345589923.22,1.5071662056826756,6.362783458233566,1.5262596491254943
0.6,198.92384944619616,198923849446196.16,1.5070714689798232,6.363268715308364,1.5262801049867285
0.6,198.93635330246912,198936353302469.12,1.5069767441860467,6.3637539884611005,1.5263005621326926
0.6,198.94885715874204,198948857158742.03,1.5068820312991016,6.364239277686887,1.5263210205619735
0.6,198.96136101501497,198961361015014.97,1.5067873303167425,6.364724582980846,1.5263414802731587
0.6,198.97386487128793,198973864871287.94,1.5066926412367248,6.365209904338085,1.526361941264833
0.6,198.98636872756086,198986368727560.84,1.506597964056806,6.365695241753724,1.5263824035355864
0.6,198.99887258383382,198998872583833.8,1.506503298774741,6.366180595222878,1.5264028670840042
0.6,199.01137644010674,199011376440106.75,1.5064086453882886,6.366665964740658,1.5264233319086753
0.6,199.02388029637967,199023880296379.7,1.5063140038952068,6.367151350302184,1.5264437980081889
0.6,199.03638415265263,199036384152652.62,1.506219374293253,6.367636751902568,1.5264642653811318
0.6,199.04888800892556,199048888008925.56,1.5061247565801874,6.3681221695369254,1.5264847340260947
0.6,199.06139186519852,199061391865198.53,1.506030150753769,6.368607603200373,1.5265052039416664
0.6,199.07389572147144,199073895721471.44,1.5059355568117585,6.369093052888027,1.526525675126438
0.6,199.08639957774437,199086399577744.38,1.505840974751916,6.369578518594996,1.5265461475789968
0.6,199.09890343401733,199098903434017.34,1.5057464045720028,6.370064000316404,1.526566621297936
0.6,199.11140729029026,199111407290290.25,1.5056518462697819,6.370549498047358,1.5265870962818449
0.6,199.1239111465632,199123911146563.2,1.5055572998430145,6.371035011782978,1.5266075725293153
0.6,199.13641500283615,199136415002836.16,1.505462765289464,6.37152054151838,1.5266280500389389
0.6,199.14891885910907,199148918859109.06,1.5053682426068944,6.372006087248676,1.5266485288093075
0.6,199.16142271538203,199161422715382.03,1.5052737317930691,6.372491648968982,1.526669008839013
0.6,199.17392657165496,199173926571654.97,1.5051792328457532,6.372977226674413,1.5266894901266481
0.6,199.1864304279279,199186430427927.88,1.5050847457627123,6.373462820360085,1.5267099726708062
0.6,199.19893428420085,199198934284200.84,1.5049902705417113,6.373948430021114,1.5267304564700805
0.6,199.21143814047377,199211438140473.78,1.5048958071805176,6.374434055652612,1.5267509415230645
0.6,199.2239419967467,199223941996746.7,1.5048013556768975,6.3749196972496955,1.526771427828352
0.6,199.23644585301966,199236445853019.66,1.5047069160286184,6.375405354807481,1.5267919153845373
0.6,199.2489497092926,199248949709292.6,1.5046124882334486,6.375891028321081,1.5268124041902158
0.6,199.26145356556555,199261453565565.53,1.504518072289157,6.3763767177856145,1.5268328942439826
0.6,199.27395742183847,199273957421838.47,1.5044236681935121,6.376862423196194,1.5268533855444326
0.6,199.2864612781114,199286461278111.4,1.5043292759442843,6.377348144547933,1.5268738780901614
0.6,199.29896513438436,199298965134384.38,1.5042348955392435,6.377833881835952,1.5268943718797663
0.6,199.3114689906573,199311468990657.28,1.504140526976161,6.378319635055359,1.5269148669118426
0.6,199.32397284693025,199323972846930.25,1.5040461702528074,6.378805404201277,1.5269353631849878
0.6,199.33647670320318,199336476703203.2,1.5039518253669555,6.379291189268813,1.5269558606977989
0.6,199.3489805594761,199348980559476.1,1.5038574923163774,6.379776990253087,1.526976359448873
0.6,199.36148441574906,199361484415749.06,1.5037631710988462,6.380262807149214,1.5269968594368089
0.6,199.373988272022,199373988272022.0,1.5036688617121357,6.380748639952309,1.5270173606602042
0.6,199.38649212829495,199386492128294.94,1.5035745641540201,6.381234488657486,1.527037863117658
0.6,199.39899598456788,199398995984567.88,1.503480278422274,6.38172035325986,1.5270583668077686
0.6,199.4114998408408,199411499840840.8,1.503386004514673,6.382206233754547,1.5270788717291361
0.6,199.42400369711376,199424003697113.75,1.5032917424289929,6.382692130136664,1.52709937788036
0.6,199.4365075533867,199436507553386.7,1.5031974921630098,6.383178042401322,1.5271198852600396
0.6,199.44901140965962,199449011409659.62,1.503103253714501,6.383663970543637,1.5271403938667758
0.6,199.46151526593258,199461515265932.56,1.5030090270812442,6.384149914558726,1.5271609036991693
0.6,199.4740191222055,199474019122205.5,1.502914812261017,6.384635874441705,1.527181414755821
0.6,199.48652297847846,199486522978478.47,1.5028206092515985,6.385121850187687,1.527201927035333
0.6,199.4990268347514,199499026834751.38,1.5027264180507682,6.385607841791787,1.5272224405363062
0.6,199.51153069102432,199511530691024.3,1.5026322386563051,6.38609384924912,1.5272429552573428
0.6,199.52403454729728,199524034547297.28,1.50253807106599,6.386579872554803,1.5272634711970454
0.6,199.5365384035702,199536538403570.22,1.502443915277604,6.38706591170395,1.5272839883540177
0.6,199.54904225984313,199549042259843.12,1.5023497712889282,6.3875519666916745,1.5273045067268616
0.6,199.5615461161161,199561546116116.1,1.5022556390977446,6.388038037513096,1.527325026314181
0.6,199.57404997238902,199574049972389.03,1.502161518701836,6.388524124163325,1.5273455471145803
0.6,199.58655382866198,199586553828661.97,1.5020674100989853,6.389010226637479,1.527366069126663
0.6,199.5990576849349,199599057684934.9,1.5019733132869764,6.389496344930672,1.527386592349034
0.6,199.61156154120783,199611561541207.84,1.5018792282635933,6.38998247903802,1.5274071167802983
0.6,199.6240653974808,199624065397480.78,1.501785155026621,6.390468628954638,1.527427642419061
0.6,199.63656925375372,199636569253753.72,1.5016910935738448,6.390954794675641,1.527448169263928
0.6,199.64907311002668,199649073110026.7,1.5015970439030502,6.3914409761961455,1.5274686973135052
0.6,199.6615769662996,199661576966299.6,1.5015030060120245,6.391927173511264,1.5274892265663986
0.6,199.67408082257253,199674080822572.53,1.5014089798985537,6.392413386616113,1.5275097570212148
0.6,199.6865846788455,199686584678845.5,1.5013149655604259,6.392899615505808,1.5275302886765614
0.6,199.69908853511842,199699088535118.4,1.5012209629954296,6.393385860175461,1.527550821531045
0.6,199.71159239139135,199711592391391.34,1.501126972201353,6.393872120620191,1.5275713555832742
0.6,199.7240962476643,199724096247664.3,1.5010329931759847,6.3943583968351145,1.5275918908318564
0.6,199.73660010393723,199736600103937.25,1.5009390259171156,6.3948446888153425,1.5276124272754006
0.6,199.7491039602102,199749103960210.2,1.5008450704225353,6.395330996555992,1.5276329649125147
0.6,199.76160781648312,199761607816483.12,1.5007511266900353,6.395817320052176,1.5276535037418082
0.6,199.77411167275605,199774111672756.06,1.5006571947174066,6.396303659299012,1.527674043761891
0.6,199.786615529029,199786615529029.0,1.5005632745024413,6.396790014291616,1.527694584971373
0.6,199.79911938530194,199799119385301.94,1.5004693660429316,6.3972763850251,1.5277151273688627
0.6,199.81162324157486,199811623241574.88,1.5003754693366713,6.39776277149458,1.5277356709529726
0.6,199.82412709784782,199824127097847.8,1.5002815843814532,6.398249173695175,1.5277562157223128
0.6,199.83663095412075,199836630954120.75,1.5001877111750723,6.398735591621994,1.527776761675494
0.6,199.8491348103937,199849134810393.72,1.5000938497153227,6.399222025270158,1.5277973088111285
0.6,199.86163866666664,199861638666666.62,1.5000000000000002,6.399708474634776,1.5278178571278274
0.8,187.37028625,187370286250000.0,1.6,6.093581221514384,1.5517177160575424
0.8,187.38279010627292,187382790106272.9,1.5998932336847729,6.094080555351555,1.5517413174009107
0.8,187.39529396254588,187395293962545.88,1.599786481617402,6.094579901741095,1.5517649187907108
0.8,187.4077978188188,187407797818818.8,1.5996797437950363,6.095079260702506,1.5517885202318997
0.8,187.42030167509176,187420301675091.75,1.5995730202148244,6.095578632255298,1.5518121217294334
0.8,187.4328055313647,187432805531364.7,1.599466310873916,6.096078016418974,1.5518357232882656
0.8,187.44530938763762,187445309387637.62,1.5993596157694618,6.0965774132130415,1.5518593249133494
0.8,187.45781324391058,187457813243910.6,1.5992529348986124,6.097076822657005,1.5518829266096363
0.8,187.4703171001835,187470317100183.5,1.599146268258521,6.097576244770371,1.551906528382077
0.8,187.48282095645644,187482820956456.44,1.5990396158463387,6.098075679572646,1.551930130235619
0.8,187.4953248127294,187495324812729.4,1.5989329776592196,6.098575127083332,1.5519537321752104
0.8,187.50782866900232,187507828669002.3,1.5988263536943188,6.099074587321939,1.551977334205799
0.8,187.52033252527528,187520332525275.28,1.59871974394879,6.099574060307972,1.5520009363323277
0.8,187.5328363815482,187532836381548.22,1.5986131484197892,6.100073546060932,1.5520245385597398
0.8,187.54534023782114,187545340237821.12,1.598506567104474,6.10057304460033,1.55204814089298
0.8,187.5578440940941,187557844094094.1,1.5984,6.10107255594567,1.5520717433369866
0.8,187.57034795036702,187570347950367.03,1.5982934471035266,6.101572080116458,1.552095345896701
0.8,187.58285180663998,187582851806639.97,1.5981869084122118,6.102071617132199,1.5521189485770608
0.8,187.5953556629129,187595355662912.9,1.5980803839232154,6.1025711670124,1.552142551383003
0.8,187.60785951918584,187607859519185.84,1.5979738736336977,6.103070729776564,1.5521661543194636
0.8,187.6203633754588,187620363375458.78,1.5978673775408199,6.103570305444201,1.552189757391377
0.8,187.63286723173172,187632867231731.72,1.5977608956417435,6.104069894034811,1.5522133606036752
0.8,187.64537108800465,187645371088004.66,1.5976544279336313,6.104569495567904,1.5522369639612916
0.8,187.6578749442776,187657874944277.6,1.5975479744136463,6.105069110062984,1.552260567469155
0.8,187.67037880055054,187670378800550.53,1.5974415350789528,6.105568737539559,1.5522841711321962
0.8,187.6828826568235,187682882656823.5,1.5973351099267155,6.10606837801713,1.552307774955341
0.8,187.69538651309642,187695386513096.44,1.5972286989541005,6.106568031515208,1.552331378943518
0.8,187.70789036936935,187707890369369.34,1.5971223021582737,6.107067698053295,1.552354983101651
0.8,187.7203942256423,187720394225642.3,1.5970159195364018,6.1075673776509,1.5523785874346643
0.8,187.73289808191524,187732898081915.25,1.5969095510856535,6.108067070327524,1.55240219194748
0.8,187.74540193818817,187745401938188.16,1.5968031968031973,6.108566776102677,1.5524257966450201
0.8,187.75790579446112,187757905794461.12,1.5966968566862014,6.109066494995864,1.5524494015322041
0.8,187.77040965073405,187770409650734.06,1.5965905307318375,6.109566227026587,1.55247300661395
0.8,187.782913507007,187782913507007.0,1.5964842189372754,6.110065972214357,1.5524966118951766
0.8,187.79541736327994,187795417363279.94,1.5963779212996871,6.110565730578675,1.5525202173807984
0.8,187.80792121955287,187807921219552.88,1.5962716378162454,6.111065502139049,1.5525438230757311
0.8,187.82042507582582,187820425075825.8,1.5961653684841224,6.111565286914987,1.5525674289848876
0.8,187.83292893209875,187832928932098.75,1.5960591133004927,6.11206508492599,1.5525910351131798
0.8,187.8454327883717,187845432788371.72,1.5959528722625307,6.112564896191566,1.5526146414655184
0.8,187.85793664464464,187857936644644.62,1.5958466453674125,6.11306472073122,1.5526382480468142
0.8,187.87044050091757,187870440500917.56,1.5957404326123132,6.113564558564461,1.5526618548619742
0.8,187.88294435719052,187882944357190.53,1.5956342339944098,6.114064409710789,1.5526854619159043
0.8,187.89544821346345,187895448213463.47,1.5955280495108803,6.114564274189714,1.5527090692135113
0.8,187.90795206973638,187907952069736.38,1.5954218791589037,6.11506415202074,1.5527326767596998
0.8,187.92045592600934,187920455926009.34,1.5953157229356578,6.115564043223374,1.5527562845593723
0.8,187.93295978228227,187932959782282.28,1.5952095808383233,6.1160639478171195,1.5527798926174294
0.8,187.94546363855522,187945463638555.22,1.595103452864081,6.116563865821487,1.5528035009387737
0.8,187.95796749482815,187957967494828.16,1.594997339010112,6.117063797255973,1.5528271095283013
0.8,187.97047135110108,187970471351101.1,1.594891239273598,6.1175637421400895,1.552850718390911
0.8,187.98297520737404,187982975207374.03,1.5947851536517228,6.118063700493345,1.5528743275315011
0.8,187.99547906364697,187995479063646.97,1.5946790821416696,6.118563672335241,1.5528979369549647
0.8,188.00798291991993,188007982919919.94,1.5945730247406225,6.119063657685284,1.5529215466661959
0.8,188.02048677619285,188020486776192.84,1.5944669814457675,6.1195636565629785,1.5529451566700876
0.8,188.03299063246578,188032990632465.78,1.5943609522542892,6.1200636689878305,1.5529687669715302
0.8,188.04549448873874,188045494488738.75,1.5942549371633752,6.120563694979347,1.5529923775754142
0.8,188.05799834501167,188057998345011.66,1.594148936170213,6.121063734557034,1.5530159884866288
0.8,188.0705022012846,188070502201284.6,1.59404294927199,6.121563787740397,1.5530395997100601
0.8,188.08300605755755,188083006057557.56,1.5939369764658955,6.12206385454894,1.5530632112505949
0.8,188.09550991383048,188095509913830.47,1.5938310177491195,6.122563935002169,1.5530868231131176
0.8,188.10801377010344,188108013770103.44,1.5937250731188515,6.123064029119594,1.553110435302512
0.8,188.12051762637637,188120517626376.38,1.5936191425722834,6.123564136920713,1.553134047823659
0.8,188.1330214826493,188133021482649.3,1.5935132261066065,6.124064258425037,1.5531576606814401
0.8,188.14552533892225,188145525338922.25,1.5934073237190138,6.124564393652071,1.5531812738807356
0.8,188.15802919519518,188158029195195.2,1.5933014354066988,6.125064542621321,1.5532048874264233
0.8,188.1705330514681,188170533051468.12,1.5931955611668551,6.125564705352291,1.5532285013233793
0.8,188.18303690774107,188183036907741.06,1.5930897009966778,6.126064881864487,1.5532521155764794
0.8,188.195540764014,188195540764014.0,1.5929838548933626,6.126565072177416,1.5532757301905986
0.8,188.20804462028696,188208044620286.97,1.5928780228541057,6.127065276310584,1.5532993451706096
0.8,188.22054847655988,188220548476559.88,1.5927722048761046,6.127565494283493,1.553322960521384
0.8,188.2330523328328,188233052332832.8,1.5926664009565565,6.128065726115653,1.5533465762477925
0.8,188.24555618910577,188245556189105.78,1.5925606110926604,6.1285659718265695,1.5533701923547045
0.8,188.2580600453787,188258060045378.7,1.5924548352816157,6.129066231435745,1.5533938088469867
0.8,188.27056390165166,188270563901651.66,1.5923490735206216,6.129566504962689,1.5534174257295068
0.8,188.28306775792458,188283067757924.6,1.5922433258068802,6.130066792426903,1.5534410430071293
0.8,188.2955716141975,188295571614197.5,1.5921375921375924,6.130567093847896,1.5534646606847187
0.8,188.30807547047047,188308075470470.47,1.5920318725099603,6.131067409245173,1.5534882787671374
0.8,188.3205793267434,188320579326743.4,1.5919261669211873,6.131567738638236,1.5535118972592463
0.8,188.33308318301633,188333083183016.3,1.5918204753684775,6.132068082046596,1.5535355161659068
0.8,188.34558703928928,188345587039289.28,1.5917147978490342,6.132568439489757,1.5535591354919762
0.8,188.3580908955622,188358090895562.22,1.5916091343600638,6.133068810987224,1.5535827552423132
0.8,188.37059475183517,188370594751835.16,1.5915034848987721,6.133569196558505,1.5536063754217742
0.8,188.3830986081081,188383098608108.1,1.5913978494623657,6.1340695962230996,1.553629996035212
0.8,188.39560246438103,188395602464381.03,1.5912922280480524,6.134570010000511,1.5536536170874804
0.8,188.40810632065399,188408106320654.0,1.5911866206530394,6.135070437899945,1.5536772385808224
0.8,188.4206101769269,188420610176926.9,1.5910810272745375,6.1355708799013575,1.5537008605100762
0.8,188.43311403319984,188433114033199.84,1.5909754479097549,6.136071335979527,1.5537244828687669
0.8,188.4456178894728,188445617889472.8,1.5908698825559022,6.13657180610924,1.5537481056504254
0.8,188.45812174574573,188458121745745.72,1.5907643312101916,6.137072290265273,1.5537717288485822
0.8,188.47062560201869,188470625602018.7,1.5906587938698336,6.137572788422408,1.5537953524567691
0.8,188.48312945829161,188483129458291.62,1.590553270532042,6.138073300555426,1.5538189764685217
0.8,188.49563331456454,188495633314564.53,1.5904477611940302,6.1385738266391074,1.5538426008773754
0.8,188.5081371708375,188508137170837.5,1.5903422658530115,6.139074366648237,1.5538662256768683
0.8,188.52064102711043,188520641027110.44,1.5902367845062015,6.1395749205575925,1.5538898508605399
0.8,188.5331448833834,188533144883383.38,1.5901313171508158,6.140075488341954,1.5539134764219311
0.8,188.54564873965631,188545648739656.3,1.5900258637840707,6.140576069976108,1.553937102354586
0.8,188.55815259592924,188558152595929.25,1.5899204244031833,6.141076665434827,1.5539607286520472
0.8,188.5706564522022,188570656452202.2,1.5898149990053712,6.141577274692902,1.5539843553078627
0.8,188.58316030847513,188583160308475.12,1.5897095875878533,6.142077897725106,1.5540079823155801
0.8,188.59566416474806,188595664164748.06,1.5896041901478488,6.142578534506224,1.5540316096687492
0.8,188.60816802102102,188608168021021.0,1.589498806682578,6.143079185011037,1.5540552373609215
0.8,188.62067187729394,188620671877293.94,1.589393437189261,6.1435798492143245,1.5540788653856499
0.8,188.6331757335669,188633175733566.9,1.58928808166512,6.144080527090869,1.5541024937364898
0.8,188.64567958983983,188645679589839.84,1.5891827401073773,6.1445812186154525,1.5541261224069978
0.8,188.65818344611276,188658183446112.75,1.5890774125132558,6.145081923762853,1.554149751390732
0.8,188.67068730238572,188670687302385.72,1.588972098879979,6.145582642507854,1.5541733806812528
0.8,188.68319115865864,188683191158658.66,1.5888667992047714,6.146083374825236,1.554197010272121
0.8,188.6956950149316,188695695014931.6,1.5887615134848587,6.14658412068978,1.5542206401569014
